timestamp,event,open_type,user_id
1752477354759,closed,,10
1752152141599,closed,,45
1751904202767,opened,auto,57
1752250362469,closed,,17
1753177712204,opened,auto,15
1751595233897,closed,,70
1751982795434,opened,auto,162
1752477847711,opened,auto,12
1752143147830,opened,manual,5
1752859020300,opened,manual,163
1752309926823,closed,,3
1752277288040,closed,,6
1752186711207,opened,manual,5
1752460500223,closed,,12
1752057935899,closed,,28
1752321423987,opened,manual,35
1752198082192,closed,,7
1751765919423,closed,,46
1751952531251,opened,manual,22
1752653916493,closed,,14
1752304603815,opened,auto,3
1752174293564,closed,,7
1751886331421,opened,auto,108
1751918039601,opened,manual,133
1752067929841,opened,auto,164
1752147467952,closed,,26
1752150186061,opened,auto,26
1752146651252,closed,,26
1751852772227,opened,auto,165
1751860746118,closed,,22
1751873059179,closed,,22
1751963544066,opened,auto,8
1751973540607,closed,,8
1752048716823,opened,manual,86
1751992388623,opened,manual,122
1751902538474,opened,manual,39
1752578042104,opened,auto,43
1752144011378,closed,,138
1752068709011,opened,manual,142
1753191518910,closed,,15
1752039702666,opened,manual,23
1752147552997,closed,,26
1752215833732,closed,,12
1751609065218,closed,,134
1751702903409,opened,auto,166
1751646373083,opened,manual,95
1751677786957,opened,manual,39
1752413641029,closed,,64
1753011500214,opened,auto,28
1752137059016,opened,auto,10
1751902536512,closed,,39
1751972244664,closed,,167
1751879847970,opened,manual,82
1752146863568,opened,auto,26
1752504736060,opened,auto,56
1752026244923,closed,,48
1753278933960,closed,,17
1752669658046,closed,,12
1753243177495,opened,auto,15
1753235489983,closed,,15
1753255368472,opened,auto,15
1753059526665,opened,auto,15
1752063508751,opened,manual,34
1752051992839,opened,auto,136
1753003234519,opened,auto,28
1753106697163,opened,auto,10
1753106712643,closed,,10
1753110568890,closed,,10
1753011686039,closed,,28
1751870021990,opened,manual,158
1751596257183,closed,,67
1752583903719,closed,,5
1752009035176,opened,auto,72
1752041919202,closed,,10
1752722795184,closed,,105
1751894944692,closed,,55
1753203506606,opened,auto,53
1752399251600,opened,manual,64
1752413641979,opened,manual,64
1752067515379,opened,manual,63
1752812974753,closed,,12
1752507892422,closed,,8
1751876827862,closed,,22
1751877239382,opened,auto,22
1751742495938,closed,,168
1752956560123,opened,manual,37
1752753627519,opened,auto,89
1752053804820,opened,auto,120
1752481493250,opened,manual,87
1752677875345,closed,,8
1752653170202,closed,,43
1752576556712,closed,,86
1752169290197,closed,,65
1751956504764,opened,auto,22
1753150185087,closed,,15
1753148731817,closed,,12
1752132664299,closed,,10
1751595234170,closed,,70
1752820084991,opened,auto,105
1751997219289,opened,auto,11
1751997242531,closed,,11
1752133462512,opened,manual,138
1752146558501,opened,manual,63
1752501948935,closed,,4
1752500322875,closed,,4
1752310770426,opened,auto,3
1751655859872,closed,,39
1752052588637,opened,manual,63
1752563665901,opened,auto,10
1752066484624,closed,,94
1752185572016,opened,manual,9
1752213331646,closed,,12
1752002180866,opened,auto,58
1753198836877,opened,auto,17
1752580975639,closed,,118
1751903804166,opened,auto,26
1752477483636,opened,auto,12
1752172792258,closed,,19
1752143148875,closed,,5
1751767407833,opened,manual,46
1751650704181,opened,manual,39
1751686794864,opened,manual,16
1752093828082,closed,,91
1752068676326,opened,manual,142
1751686905892,opened,auto,46
1752059527022,closed,,34
1752485856044,closed,,14
1752685179372,opened,auto,45
1752655024135,closed,,43
1752671762433,closed,,12
1752138175385,closed,,10
1752323626002,opened,auto,26
1752324175389,closed,,26
1752786565252,opened,manual,37
1752791925755,opened,auto,37
1753066917455,closed,,24
1753261416355,opened,auto,43
1753262144769,closed,,43
1753259567107,opened,manual,43
1752659888039,opened,auto,43
1753262057630,opened,auto,43
1752669378069,closed,,12
1751867112343,closed,,42
1753049345171,closed,,15
1752919306396,closed,,28
1753081854112,opened,manual,169
1752793482180,opened,auto,37
1752839155520,opened,auto,89
1752838213013,closed,,89
1752669572249,opened,auto,12
1752309962919,opened,auto,3
1752465649469,closed,,74
1752472236961,closed,,99
1752728176291,opened,auto,45
1752246933576,opened,auto,3
1752480020918,closed,,64
1753195042188,opened,auto,17
1753179096177,opened,manual,80
1752262681748,closed,,32
1752204547136,opened,auto,105
1752239172053,opened,auto,170
1752001356281,closed,,16
1752592711056,closed,,25
1752825204378,opened,manual,74
1751990776683,opened,auto,16
1752086627218,opened,manual,126
1751629606458,closed,,95
1752074965918,closed,,63
1752424251183,opened,auto,86
1752185569451,closed,,9
1752308067996,opened,auto,3
1752479684881,closed,,74
1752114294979,opened,manual,38
1752274823029,opened,auto,6
1752671847199,closed,,14
1751946252574,closed,,54
1751904065037,opened,auto,8
1752174119823,opened,auto,7
1752563291527,closed,,10
1751910188154,opened,auto,119
1752492795629,closed,,8
1753101008651,opened,auto,7
1751607637662,opened,auto,53
1752071150628,closed,,30
1751995123920,opened,auto,108
1753067385323,closed,,24
1752785769106,opened,manual,37
1752794828698,opened,auto,37
1753220067766,closed,,58
1752711359344,closed,,25
1752757483546,opened,auto,40
1752557059524,closed,,12
1752614984778,opened,manual,86
1751881584101,opened,manual,29
1751871457388,closed,,22
1752474923149,opened,auto,10
1752507366674,opened,manual,8
1752012584678,closed,,102
1752952923499,closed,,15
1752950044895,closed,,114
1752581055483,opened,auto,17
1753076072675,opened,auto,160
1752505222451,opened,auto,10
1752620677136,closed,,6
1752193073815,closed,,12
1752276332338,opened,auto,6
1752270999047,opened,auto,6
1752156159669,closed,,9
1751967013373,closed,,125
1752756926251,opened,auto,89
1752223781688,opened,manual,159
1752144506958,closed,,14
1751959264516,closed,,22
1752613429467,opened,manual,59
1752892057505,opened,auto,24
1753044649415,closed,,163
1752100831965,closed,,151
1752593313546,opened,manual,112
1751621822990,opened,manual,41
1752163820806,opened,auto,171
1752138567200,closed,,34
1752820027136,closed,,105
1751942799075,closed,,20
1752147472000,opened,manual,26
1752050290240,opened,auto,115
1752454965716,opened,auto,12
1752163013286,opened,auto,17
1752129059283,closed,,10
1751985487772,opened,manual,1
1752141483110,closed,,162
1752308604519,opened,manual,64
1751669346486,opened,auto,93
1753012893016,opened,auto,28
1753020412222,opened,auto,28
1752115611039,opened,auto,63
1752593352139,closed,,112
1752778608862,opened,manual,96
1751688317629,closed,,46
1752677904376,opened,auto,45
1751635563758,opened,auto,110
1752834766756,opened,auto,86
1753286827744,opened,auto,53
1753187915722,closed,,53
1752646180373,opened,auto,12
1752013394091,opened,auto,102
1752315802750,opened,auto,28
1752146573096,closed,,63
1752322801797,opened,manual,35
1752230957401,closed,,28
1752222361504,closed,,14
1752836971174,closed,,86
1752832473145,opened,auto,89
1752830476746,opened,auto,89
1752343821954,closed,,110
1752323207941,closed,,26
1752654541054,opened,auto,43
1753060172179,opened,auto,15
1752163285567,closed,,25
1752163284104,opened,manual,25
1751967013742,opened,manual,125
1752011800722,closed,,86
1751906381807,opened,manual,57
1752892306200,opened,auto,24
1751978654011,opened,auto,161
1752233084069,closed,,33
1753185093135,opened,auto,17
1752954596355,opened,auto,37
1752167481487,closed,,62
1752380609400,closed,,42
1752521420260,closed,,59
1752819029817,closed,,12
1752204063185,opened,auto,105
1752261895194,opened,auto,96
1752892932878,opened,auto,24
1751977181715,opened,auto,106
1752895378343,closed,,28
1751850448018,closed,,22
1751875855356,closed,,22
1752218684841,opened,auto,51
1751902135523,opened,auto,8
1752673511569,opened,auto,56
1752440337371,closed,,10
1752066502168,opened,manual,94
1752242482004,opened,auto,3
1752231459142,opened,auto,56
1753198503972,opened,auto,53
1752079440150,closed,,136
1753258511154,opened,auto,15
1752669401893,closed,,12
1753141543605,opened,auto,15
1752070783541,closed,,30
1752070734415,closed,,30
1752347015887,opened,auto,24
1753103517057,opened,auto,17
1752482726982,opened,auto,115
1752676847701,closed,,62
1752678002010,opened,manual,45
1752680099750,closed,,45
1752893791240,opened,auto,28
1753053531817,opened,auto,15
1753049316275,opened,auto,15
1753260695948,opened,auto,43
1752475319164,closed,,25
1752070946121,opened,auto,30
1752058986493,closed,,30
1752058858270,opened,auto,30
1752058979358,opened,manual,30
1751870021669,closed,,158
1752050812152,opened,manual,20
1751961976722,opened,auto,8
1752560582209,closed,,12
1752573423457,opened,auto,77
1752953448738,closed,,15
1752207683746,closed,,4
1752222593342,closed,,81
1751595234691,opened,manual,70
1752058971319,opened,manual,30
1752271693671,opened,auto,19
1752831340452,opened,auto,89
1752420562128,opened,auto,85
1751990782131,closed,,101
1753049640402,closed,,15
1752591791133,opened,manual,14
1751948988349,closed,,22
1752243960112,opened,auto,24
1752953867690,opened,manual,37
1753107723186,closed,,17
1752932262087,opened,manual,90
1751950098713,opened,auto,72
1752219433819,opened,auto,100
1753066988743,opened,auto,105
1752645238183,opened,auto,12
1752500928864,opened,auto,19
1753282888697,opened,auto,89
1751964394930,closed,,8
1752770705353,closed,,7
1751991212214,opened,auto,101
1752364749549,closed,,85
1752419489918,closed,,25
1752741568653,opened,auto,12
1752763313324,closed,,6
1752437848194,opened,auto,25
1752875105211,closed,,24
1752437239682,closed,,25
1752824833041,closed,,51
1752756618461,opened,auto,43
1752438044072,closed,,25
1752755949032,closed,,43
1752508298009,closed,,8
1753281373219,opened,manual,47
1752816969286,opened,auto,45
1751761728200,closed,,72
1752068038906,opened,auto,161
1752092466780,opened,auto,19
1752829333883,opened,manual,45
1752715666305,opened,auto,12
1752873665929,opened,auto,24
1753084802631,closed,,8
1751780976706,closed,,27
1753199111170,closed,,25
1752153632846,closed,,63
1752747312926,opened,auto,43
1752753094052,closed,,43
1752092360436,closed,,19
1751761671493,closed,,72
1752754900117,opened,auto,43
1752746444749,closed,,43
1752067581959,opened,auto,149
1751895335120,opened,manual,80
1752479052363,opened,auto,105
1751923739251,opened,manual,78
1752146550722,opened,manual,63
1752649093505,closed,,5
1752859021154,closed,,163
1753174218133,opened,auto,15
1753165546158,opened,auto,15
1752225786451,closed,,14
1752436943640,opened,auto,25
1752417278847,opened,auto,25
1752842216104,opened,auto,43
1752867396162,opened,auto,24
1752741330624,closed,,12
1752713003064,opened,auto,12
1752816973299,closed,,45
1753192170053,closed,,89
1752561649508,closed,,105
1751798043368,opened,manual,130
1752182234677,opened,manual,58
1751861125943,opened,auto,22
1752699895567,opened,auto,25
1751847347881,closed,,22
1751877690523,closed,,22
1751873882248,closed,,110
1753084261464,opened,manual,117
1752231216580,opened,manual,28
1751795264345,closed,,166
1751797226362,closed,,28
1753091390837,opened,auto,51
1752225338169,closed,,30
1753049636554,opened,auto,15
1752460542177,opened,auto,12
1752460499198,opened,manual,12
1752472859769,closed,,12
1751774198160,closed,,130
1752269255626,closed,,32
1752372636473,opened,manual,42
1752663010625,opened,auto,10
1752898885237,closed,,28
1751782262231,opened,auto,166
1751877889874,opened,manual,139
1752144705358,opened,auto,14
1752242903933,opened,auto,40
1751772883518,closed,,42
1752496150160,closed,,43
1752563308049,opened,auto,73
1753169753753,opened,auto,10
1752137746437,closed,,91
1751883758319,opened,manual,36
1751868546574,opened,auto,36
1751875228150,opened,auto,22
1752071796320,closed,,121
1753271865237,opened,auto,17
1752651348255,closed,,12
1752067121384,closed,,34
1752474997479,opened,auto,7
1753129162426,opened,auto,7
1753165171890,opened,auto,15
1752095747199,closed,,9
1752426151447,closed,,77
1752097913234,opened,manual,19
1752437747339,opened,auto,77
1752800011582,closed,,12
1751854466878,closed,,87
1752575262272,opened,auto,105
1753063021754,closed,,24
1752669573502,opened,manual,12
1752262077730,opened,auto,19
1751913946931,closed,,55
1752161125027,opened,auto,65
1752138445827,closed,,63
1752017728557,opened,auto,172
1751923779370,closed,,78
1752017745245,closed,,172
1751628463739,opened,manual,41
1751703599522,opened,auto,166
1752085461383,opened,auto,173
1752059014226,closed,,136
1752651896771,closed,,12
1752669914727,opened,auto,12
1752669957699,closed,,12
1751753692337,closed,,114
1751611761151,opened,manual,22
1752217091518,opened,auto,40
1751877100138,opened,manual,29
1751875131005,closed,,29
1752831480806,closed,,89
1751683731652,closed,,16
1752689874337,closed,,37
1752831840553,opened,auto,43
1752477414570,closed,,12
1752061048456,closed,,28
1751974516033,closed,,4
1751612046809,closed,,89
1751608205795,closed,,134
1752375429009,closed,,64
1752064710475,closed,,34
1752888941932,opened,manual,25
1752945719023,opened,auto,25
1752671636145,opened,auto,14
1751616257023,closed,,69
1752213471138,closed,,12
1752057004009,closed,,94
1752066485523,opened,manual,94
1752619572020,opened,manual,24
1752961850786,closed,,37
1752460304960,opened,manual,174
1751783800993,opened,auto,27
1751896482933,closed,,137
1752239167742,opened,auto,170
1752884541824,closed,,1
1752908132396,opened,manual,25
1752728901536,closed,,45
1752149842884,closed,,10
1752125717652,closed,,40
1752125662436,closed,,40
1752173332268,opened,manual,59
1751651375254,opened,auto,16
1752241995868,closed,,3
1753195728168,opened,auto,17
1752754072236,closed,,89
1752163281353,closed,,25
1751980322097,closed,,161
1753058681567,opened,manual,175
1752110741824,opened,auto,147
1752508625328,opened,auto,10
1751786003801,opened,auto,27
1753068228213,closed,,87
1753195102416,closed,,17
1753196286648,opened,auto,10
1752150822518,opened,auto,45
1752951756262,opened,auto,15
1753169583386,closed,,10
1752325055342,opened,manual,35
1752601226680,opened,auto,86
1752568453736,opened,auto,49
1753259453407,opened,auto,86
1752463201309,opened,auto,75
1751984462338,closed,,28
1752559160624,opened,auto,176
1752527985199,closed,,58
1752149537629,opened,auto,10
1752502732219,opened,manual,10
1752416376579,closed,,26
1752734154829,opened,auto,10
1752735083353,closed,,10
1752218699658,opened,auto,51
1751972232168,opened,manual,167
1751976082701,opened,auto,128
1751973825133,opened,auto,8
1752507891940,opened,manual,8
1753068227660,opened,manual,87
1752460237929,closed,,174
1752478976120,opened,manual,64
1752734184936,closed,,10
1751872245758,opened,auto,177
1751943244487,closed,,178
1751774193708,opened,auto,130
1751944196692,closed,,20
1751895991880,opened,auto,28
1752039704332,closed,,23
1751972017660,opened,manual,49
1752412109951,opened,auto,40
1751736396647,opened,auto,68
1752823500429,closed,,105
1752136081434,opened,manual,12
1752660298002,opened,auto,10
1752231217877,closed,,28
1752833240246,opened,auto,89
1752094243184,closed,,91
1751606914913,opened,manual,22
1752021470231,opened,manual,143
1752413168797,closed,,64
1752240746037,opened,auto,40
1751774197045,closed,,130
1751878314117,opened,auto,29
1752505295238,closed,,10
1752560728378,closed,,73
1753196651546,opened,auto,10
1752557263449,opened,manual,12
1752775632181,opened,manual,96
1752673884407,opened,manual,179
1753006425079,opened,auto,28
1752092432635,closed,,24
1752778624869,closed,,96
1752144617008,opened,manual,14
1752711801820,closed,,25
1752267259170,opened,auto,19
1752266961229,closed,,19
1753048925391,opened,auto,15
1752136742873,opened,auto,10
1752029401167,opened,auto,127
1751641978388,closed,,76
1752427347884,opened,auto,77
1752159504882,closed,,180
1751768937957,opened,auto,46
1752216574270,opened,auto,40
1752258140887,opened,auto,40
1751676443939,opened,manual,39
1752086086848,closed,,150
1752216854673,opened,auto,64
1751618949245,opened,manual,67
1752098325011,opened,auto,181
1753240878190,opened,manual,25
1752778508538,closed,,96
1752800094941,opened,auto,12
1752390142682,opened,manual,26
1753195903100,closed,,17
1752834357819,opened,auto,43
1752834380072,closed,,43
1752812271129,opened,manual,42
1752677145113,closed,,45
1752677907266,closed,,45
1752460234929,opened,manual,174
1753185361514,opened,auto,17
1752589509077,closed,,66
1752284281897,opened,auto,115
1753145215516,closed,,33
1752551059598,closed,,25
1753060685148,closed,,15
1752161937819,opened,manual,65
1752495201491,closed,,136
1752956918343,closed,,15
1752726063051,opened,auto,25
1753005422403,opened,manual,182
1752584298713,closed,,77
1752552949804,opened,auto,12
1752069086804,closed,,34
1752130063959,opened,auto,10
1752663754756,opened,auto,43
1753056706507,opened,auto,15
1752142113031,closed,,135
1752039598466,opened,manual,23
1751612707119,closed,,71
1753103088726,opened,auto,17
1751635617034,closed,,110
1752573627149,opened,auto,77
1753263039644,closed,,7
1752557296827,closed,,12
1753164634219,closed,,10
1753165516873,closed,,15
1753152973313,opened,auto,15
1751985388356,opened,auto,28
1752557204326,closed,,12
1752099432529,closed,,147
1752507892895,opened,manual,8
1753049008152,closed,,15
1752321630699,closed,,35
1751958035263,opened,auto,183
1751782071549,closed,,130
1751931771211,opened,auto,22
1751797205667,opened,manual,28
1753285352360,closed,,21
1751875295212,closed,,29
1751865012255,opened,auto,22
1752521748627,opened,auto,96
1751618952157,closed,,67
1752689891595,opened,auto,37
1751880822197,opened,auto,176
1752038522110,opened,auto,10
1751988434253,closed,,72
1751981125911,opened,manual,36
1752475857335,closed,,53
1753009633247,closed,,28
1753001831071,closed,,28
1752893603677,opened,auto,24
1753169784674,closed,,10
1751958866553,closed,,183
1752133467298,opened,manual,138
1751720911473,closed,,27
1753111121784,closed,,10
1752339169415,closed,,19
1753179155012,closed,,10
1753257776292,closed,,86
1752950930745,opened,auto,15
1752589507633,opened,manual,66
1752480354661,opened,manual,64
1752320259379,closed,,28
1751964672443,opened,auto,125
1752961206030,closed,,37
1752240576228,opened,auto,3
1752153015383,opened,auto,51
1752242057193,closed,,24
1752011675894,opened,auto,86
1753144471313,closed,,33
1753144459728,closed,,33
1753144941948,closed,,33
1752956291148,closed,,37
1752125718204,opened,manual,40
1752476904172,opened,manual,10
1752136854669,closed,,10
1752956086675,closed,,37
1751905168060,closed,,57
1752478491313,closed,,99
1752053310096,opened,auto,50
1753007298824,opened,manual,28
1752472159496,opened,auto,99
1752563065309,closed,,73
1752501390881,opened,manual,35
1751775550445,opened,auto,42
1751769712302,closed,,46
1751753798896,closed,,114
1751683226831,closed,,75
1751607046102,closed,,22
1752957660591,closed,,15
1751963475776,closed,,8
1751963443315,opened,auto,8
1751641960946,opened,manual,76
1751940007120,opened,auto,48
1752481229090,closed,,10
1752910197080,closed,,25
1751973868667,closed,,8
1752146923434,opened,auto,11
1752151988302,opened,auto,45
1751964856643,opened,auto,154
1751964860823,closed,,154
1752463208079,closed,,75
1751612707850,opened,manual,71
1752205018850,opened,auto,105
1753198162832,closed,,17
1753184967771,opened,auto,17
1752961636854,opened,manual,37
1752756645240,closed,,89
1751904495350,closed,,57
1752572462911,closed,,105
1753170377945,closed,,10
1752586605153,closed,,77
1752946831025,closed,,15
1751706166366,opened,auto,184
1752521415602,opened,manual,59
1752144761248,closed,,14
1752557047839,opened,auto,12
1751641437997,opened,auto,76
1752132666688,opened,manual,40
1752414213133,opened,manual,64
1752222318286,opened,auto,64
1751896184682,closed,,28
1752581171423,closed,,17
1753196170311,closed,,10
1752474437729,opened,auto,53
1752265430153,closed,,19
1751906281747,closed,,24
1751973267211,opened,auto,137
1752141429765,opened,auto,135
1752242007456,opened,auto,40
1752067158796,closed,,63
1752232497899,closed,,129
1752089731281,closed,,91
1751612679427,opened,auto,22
1751984761384,closed,,28
1752477333108,opened,manual,10
1752830007470,closed,,10
1753002305730,opened,manual,28
1752831206560,closed,,15
1753018357625,opened,auto,28
1752829009176,opened,auto,15
1753260675016,closed,,43
1752680316449,opened,manual,45
1752110671781,closed,,141
1751874868339,opened,manual,29
1751877985316,closed,,22
1751850664931,opened,auto,22
1752803841589,closed,,37
1752009063959,closed,,72
1752212160953,opened,auto,7
1751981074062,closed,,137
1751826746077,closed,,1
1753195987108,opened,auto,17
1752402233766,opened,manual,131
1752232914314,closed,,4
1752257432775,closed,,1
1753059911163,closed,,15
1752670212388,opened,manual,44
1752684378592,closed,,45
1752444522089,opened,auto,86
1752197304333,closed,,17
1752389803304,closed,,131
1752460308721,closed,,174
1752143031474,opened,auto,105
1752163068309,closed,,17
1752219112162,closed,,105
1752565445424,opened,manual,12
1751961553535,closed,,8
1752232492203,opened,manual,129
1751971936737,opened,manual,36
1751854309772,opened,auto,87
1752563334833,closed,,73
1753060181989,closed,,15
1753115275482,closed,,15
1753268707110,opened,auto,49
1752679037780,closed,,45
1752699666514,closed,,25
1752768543090,opened,auto,17
1752212068535,opened,manual,109
1752212471173,opened,auto,53
1752098333155,closed,,181
1752097876348,closed,,185
1751978945802,closed,,128
1753102847747,opened,manual,35
1752677699611,opened,manual,139
1753113678803,closed,,15
1753260713483,closed,,15
1752535749464,closed,,6
1751798377950,closed,,130
1753172139319,opened,auto,10
1752586483712,opened,auto,77
1751975949490,opened,auto,128
1752502742550,closed,,10
1751611726826,closed,,22
1751624411666,closed,,167
1752987664649,opened,auto,75
1752507363178,closed,,8
1752052281773,closed,,20
1753259894547,closed,,15
1753268395619,closed,,49
1752651773013,closed,,43
1752561476811,opened,auto,12
1752227965539,closed,,134
1752137731642,opened,manual,186
1752165704373,closed,,141
1751965176322,closed,,125
1752237805871,opened,auto,53
1752144658046,closed,,14
1751981085284,opened,manual,137
1752221540739,closed,,159
1751978377506,closed,,36
1751898228589,opened,auto,5
1752039935502,closed,,10
1752036614579,closed,,10
1751875701833,closed,,36
1751874558952,closed,,22
1751650211711,opened,auto,155
1751873644891,opened,manual,29
1751881112933,closed,,29
1752833140095,closed,,89
1753187916726,opened,manual,53
1753007304362,closed,,28
1752512831808,opened,auto,3
1753255535142,closed,,15
1753259701239,opened,auto,15
1752112206865,opened,auto,15
1752829550077,opened,auto,89
1752654703358,closed,,43
1753112909525,opened,auto,15
1753060913999,closed,,15
1753164234754,opened,auto,10
1752543382419,opened,manual,12
1751902018150,closed,,179
1752735020922,opened,auto,10
1752838384674,closed,,36
1752684362868,closed,,45
1751781653036,closed,,27
1751780355774,opened,auto,27
1751892589998,opened,manual,49
1752341068359,opened,auto,19
1751780974563,opened,manual,27
1751894574826,opened,manual,122
1752130885119,opened,auto,4
1752340759526,closed,,19
1752336525641,closed,,19
1751785481859,closed,,27
1752286293548,opened,manual,129
1751933926163,opened,auto,152
1753143854444,opened,manual,33
1752954149644,closed,,37
1751661245437,opened,manual,16
1753185070511,closed,,17
1752756164229,opened,auto,89
1753257766786,opened,auto,86
1752541122931,closed,,17
1753107282230,closed,,14
1752337205473,closed,,19
1752104965054,closed,,24
1751661288014,closed,,16
1751652703186,closed,,16
1751652004611,opened,manual,16
1753149041583,closed,,12
1753148665962,closed,,12
1752337704041,opened,auto,19
1752755549481,closed,,89
1752478777891,opened,manual,64
1751865040521,closed,,22
1751896492158,opened,auto,28
1752146202056,closed,,26
1751794534718,opened,auto,166
1751937322193,closed,,82
1751996107125,opened,auto,91
1751899371771,opened,auto,28
1752119319488,opened,auto,74
1751876565011,closed,,22
1751876697649,opened,auto,22
1751876500334,opened,auto,22
1751731003316,closed,,27
1752104966112,opened,manual,24
1752279141263,opened,auto,37
1752957658498,opened,auto,15
1752946832441,opened,auto,15
1751987396303,opened,auto,72
1752140157363,closed,,50
1752476080159,closed,,12
1751883333578,closed,,146
1752218695945,closed,,51
1751741029360,closed,,27
1751893632292,closed,,28
1751862325156,closed,,22
1751898942783,opened,auto,28
1752240899491,opened,auto,40
1752060922138,closed,,63
1752153253419,opened,auto,51
1752161929638,opened,manual,65
1752662292959,opened,auto,10
1752831796271,opened,auto,89
1752446934196,closed,,24
1752011986798,opened,auto,102
1752012549427,opened,auto,102
1751962991590,closed,,4
1752476803630,opened,auto,12
1751867354604,closed,,42
1751943212828,opened,auto,178
1753265668965,closed,,53
1751982666905,opened,manual,162
1751901194565,opened,manual,55
1751877071247,opened,auto,187
1752066451760,opened,manual,123
1753287224700,opened,manual,71
1752066672095,closed,,34
1752527254502,closed,,188
1753242080913,closed,,15
1752050650949,opened,auto,161
1752933534878,opened,auto,15
1752958716491,closed,,15
1751877095777,closed,,187
1752173332972,closed,,59
1753167079097,opened,manual,18
1753111070293,opened,auto,10
1751853159477,closed,,15
1751781964349,opened,auto,27
1753083877833,opened,manual,169
1752826729742,closed,,89
1753103097506,closed,,17
1752173331594,closed,,59
1753107567399,opened,auto,17
1752146362494,opened,auto,26
1751879852060,closed,,82
1752778565910,opened,auto,96
1753008520077,opened,auto,28
1752829892844,opened,auto,89
1752838391002,opened,auto,89
1753081880702,closed,,169
1753194279185,opened,auto,53
1753064473476,closed,,15
1752637673606,closed,,15
1751687942915,closed,,46
1752064439448,closed,,34
1752494616692,opened,auto,108
1751646031062,closed,,95
1752094103306,opened,manual,91
1753265527997,opened,auto,10
1752894309871,closed,,25
1752065891743,opened,auto,34
1752066902129,opened,auto,34
1752485898971,closed,,14
1752501719014,opened,manual,14
1752059361723,opened,auto,89
1752487631713,opened,manual,30
1752496976785,closed,,43
1753136193704,opened,manual,90
1753243425957,closed,,12
1752062630887,closed,,89
1752663289580,opened,auto,43
1752670213125,closed,,44
1752521415172,closed,,59
1752933723807,closed,,24
1752721050522,opened,auto,25
1751880921905,opened,auto,29
1753189005443,opened,auto,25
1752565272202,opened,auto,12
1751962794486,closed,,8
1751972622233,closed,,21
1752772602116,closed,,96
1753003948500,closed,,28
1752496733648,opened,auto,43
1753290614579,opened,auto,53
1752541470186,closed,,17
1752951894814,closed,,15
1752047968173,opened,auto,86
1751877536782,opened,auto,22
1752146696480,opened,auto,26
1751873359050,opened,manual,110
1753257442046,opened,auto,86
1753169891428,opened,auto,10
1753264321177,opened,auto,7
1751635620104,closed,,110
1751635617925,opened,manual,110
1751731001087,closed,,27
1751730998454,opened,manual,27
1752069747370,closed,,164
1751741198003,closed,,27
1752071725471,opened,auto,121
1752024408017,opened,auto,22
1751774197641,opened,manual,130
1751942799571,opened,manual,20
1752182173128,opened,manual,58
1753262510317,opened,auto,10
1753265573762,closed,,10
1752689873387,opened,manual,37
1751773996876,closed,,42
1752232515606,closed,,129
1751657486229,closed,,39
1752676664017,closed,,49
1753260165441,opened,manual,43
1752800285747,closed,,37
1753262326130,closed,,43
1752471001934,closed,,25
1752136987602,closed,,10
1752557662142,opened,auto,12
1751720565765,opened,auto,27
1751918041242,closed,,133
1751880969717,opened,auto,29
1752380673384,closed,,42
1752521365637,closed,,96
1752060794514,closed,,136
1751784716442,opened,auto,27
1751783701710,closed,,27
1751784190133,opened,auto,27
1751779977169,opened,auto,27
1751783588755,opened,auto,27
1751898132017,closed,,137
1752541280485,opened,manual,17
1751940021656,closed,,48
1752480009620,opened,auto,10
1751641958973,closed,,76
1752071876889,closed,,30
1752402040427,closed,,131
1753107281092,opened,manual,14
1752568860979,closed,,109
1753262939775,opened,manual,189
1751780024797,closed,,27
1752281970689,opened,manual,37
1752126200063,opened,auto,15
1752048467812,opened,manual,38
1751881627864,closed,,82
1751926445195,opened,auto,96
1753164502626,opened,auto,10
1752956409531,closed,,15
1752929853669,opened,auto,15
1752151138132,opened,auto,45
1751963352464,closed,,8
1751973516781,opened,auto,8
1751966114916,opened,manual,21
1752095800344,opened,manual,9
1752116852660,closed,,147
1751885287196,opened,auto,144
1752460484673,opened,auto,12
1752146551541,closed,,63
1752118840738,closed,,63
1753185125670,closed,,17
1752505724169,opened,auto,16
1751923711939,opened,auto,78
1752132406781,closed,,71
1752066801556,opened,manual,128
1751853103887,opened,auto,15
1751874373344,opened,auto,29
1753192324231,opened,auto,89
1752789905312,opened,auto,37
1752529952940,closed,,151
1753177934306,closed,,15
1751931975522,closed,,11
1751975919659,closed,,36
1751783917916,closed,,27
1752578220387,closed,,17
1753178542935,closed,,10
1751976816318,opened,manual,18
1751797204113,opened,manual,28
1751872679523,closed,,177
1752557901559,closed,,12
1752552958517,closed,,12
1753042541355,opened,manual,25
1751984428822,opened,manual,28
1752148859212,closed,,10
1751867279851,opened,manual,42
1752201679069,opened,auto,124
1751966990371,opened,auto,190
1753277673876,opened,auto,17
1753059537463,closed,,15
1753056042656,opened,auto,15
1753114491132,closed,,15
1752734410556,opened,auto,10
1752112206912,closed,,191
1752824908404,opened,auto,51
1753108230291,opened,auto,10
1751595697485,closed,,67
1751596254441,opened,manual,67
1752382155543,opened,manual,42
1752812284861,closed,,42
1752240332377,opened,manual,189
1751786021753,closed,,27
1751894581532,closed,,122
1751931945086,closed,,22
1751897555980,opened,auto,28
1752148943244,opened,manual,26
